"","Year","cluster3","MetrPrice","House_Share","FoodKCaloriesHH_Per","SampleSize","Engle","FPLine","PovertyLine","PovertyHCR","PovertyGap","PovertyDepth"
"90",96,12,17055.911558795,0.127180168180784,2765.99722662171,6613,0.341028632402669,926009.056365952,2752960.07346985,0.259431625480431,0.175019217846167,0.0742426257844701
"91",96,13,16601.1399415345,0.113278882066179,2996.68215705517,2235,0.377125926600133,926009.056365952,2436172.8501453,0.335632856272267,0.264973506690333,0.10876204486569
"92",97,1,287291.633188936,0.467516395406614,2375.16535859272,1016,0.153823541421442,2088815.54151338,13560064.9806485,0.271376242583154,0.211127223318716,0.0913870425493916
"93",97,2,107483.914551582,0.327249244128252,2170.93976246213,1385,0.194215925428133,1298343.65542304,7565767.10258298,0.221288900945155,0.163878176324925,0.0725278299255037
"94",97,3,74151.0600244173,0.277589787892948,2231.49375734772,4699,0.227515228173295,1484731.82374112,6904320.69111054,0.348754810905093,0.178468392464832,0.0720106607277049
"95",97,4,69491.2156734525,0.260122478921109,2403.68533940626,5349,0.241180179446363,1509858.88573593,6625462.85398833,0.332379184004097,0.200636232923946,0.0913348887592353
"96",97,5,49788.6870716753,0.230283485996478,2396.85665094202,1911,0.250620365884669,1128833.89267452,4818451.59068634,0.248079347034271,0.182096212769566,0.0697653945635729
"97",97,6,49867.0643089091,0.218388523063092,2517.73949829508,5147,0.260771085985887,1396275.74740321,5536832.07299924,0.303549048984167,0.159339372115779,0.0869195485659558
"98",97,7,54496.050980309,0.241338521253362,2655.41812465557,801,0.307498097445547,1128833.89267452,3494257.62017242,0.338599682555512,0.272560128144507,0.116432829984506
"99",97,8,76558.9215128173,0.282474355228033,2287.91419569063,1032,0.268553379786093,1308673.28321771,5514865.28371137,0.28843992727655,0.189673945868263,0.0744229608726929
"100",97,9,37837.0562771401,0.178863072584461,2674.82440124596,1211,0.257094147513478,1412478.83709778,5753869.00601433,0.287995275240112,0.157234879318,0.075284865903593
"101",97,10,32068.6154958868,0.190108560418221,2422.27193555496,2757,0.304212689856268,1128833.89267452,3987070.8080968,0.189479111788641,0.163071028910205,0.074683722144447
"102",97,11,19928.4047692746,0.112125166364155,2653.47227285254,4852,0.309448007997009,1128833.89267452,3810048.69013193,0.215775840368105,0.147790101454978,0.071383887996755
"103",97,12,21275.3145887517,0.132418161682405,2660.03786541325,6469,0.347306965820073,1178708.90831658,3563793.91949439,0.314755542700823,0.183312774250523,0.0857428318758929
"104",97,13,20025.2475280793,0.120220899567289,2619.40829437034,2216,0.363765880365046,1128833.89267452,3077439.17830291,0.355768600969174,0.285499553449392,0.128324277969981
"105",98,1,396998.637386303,0.485959908773431,2248.54160527625,862,0.145905823863483,2867660.77581987,18523669.2180184,0.397314279008463,0.218078825439824,0.0855885822294319
"106",98,2,152304.526488555,0.35292839434745,2150.93007719218,1222,0.191452626641474,1965400.61294575,11241495.7441722,0.266346716683301,0.236319971605388,0.10842381060948
"107",98,3,98955.7231051947,0.289469872544739,2170.91456116301,4161,0.226018454938446,2265126.95485192,10197569.4263955,0.386242662030867,0.237738403597626,0.10106122027639
"108",98,4,91321.3588215307,0.271910642868375,2465.421787948,4852,0.255026412082283,2200315.51065479,9281422.31496989,0.366747889105313,0.236956594426218,0.117954490352581
"109",98,5,62654.3720583459,0.243781669849532,2494.06713275957,1713,0.258252230653601,1658973.68911554,6870841.81202087,0.305377948540639,0.221365004038892,0.103259967766623
"110",98,6,66608.0403750904,0.224230160401063,2534.88968232532,4577,0.265924715516136,2043664.98011972,7979440.66449687,0.360380708266936,0.191162962847524,0.151367403470487
"111",98,7,69752.6779610489,0.221765899805001,2713.94729934294,676,0.316937721202356,1658973.68911554,5138843.6731293,0.337769801346445,0.328969097739743,0.146484386026302
"112",98,8,118416.213480026,0.310191826953986,2369.17111858236,869,0.261544798936675,1928142.90986302,7654270.30996819,0.340589325905073,0.192858666853774,0.0766938300235026
"113",98,9,51044.6954457349,0.18430287662895,2605.09521726168,1121,0.261347625793074,2372629.17626114,9543710.77860466,0.446650956940356,0.179626359327277,0.103989102655346
"114",98,10,45491.1422717599,0.220796695814363,2369.88382671698,2528,0.297364025577059,2092715.44223843,7127211.03552444,0.408147276192674,0.214469044555899,0.11148912020882
"115",98,11,24525.3174081901,0.120791436095129,2673.28116237701,4434,0.331146532316773,1732700.89146249,5746280.95851511,0.332770928126718,0.170543146047513,0.113866665931147
"116",98,12,28251.8776345934,0.134480748793098,2654.46429031878,5878,0.345057775061552,1953873.96040756,5752015.28428731,0.456744398175319,0.221354447592056,0.115259871437661
"117",98,13,26773.4551996227,0.121819641045638,2684.58404316909,1935,0.385465824455905,2063205.89913621,5580103.60534416,0.533318585830823,0.326331736531339,0.176809048343507
