"","HHID","G13","Paltopoost","Lebas_Aroos","Kolah_Imeni","Rent_Lebas","Ajor","Siman","Mase","Mozaik","Seramik","Dar_Panjere","Shishe","Rang","Tiner","Ghalam_Moo","Kaghaz_Divari","Lole_Ab","Lavazem_Behdashti","Toor","Iranit","Kah_Gel","Other_Masaleh","Cooler_Repair","Naghashi_Masaleh","Naghashi_NoMasaleh","KaghazDivari","Nasb_Shishe","Asfalt_Bam","Tamirat_Shirvani","Tamir_Narde","Tamir_Chah","Ojrat_Bana","Ojrat_Kargar","Tamirat_Detail","Other_Negahdari","Cheragh_Electricy","Parde","Ayne","Asar_Honari","Sanaye_Dasti","Gahvare","Lavazem_Safar","MavadTamir1","HazineNasb","Takhtekhab","Komod","Anvae_Miz","Mobl","MavadTamir2","Ghali_Dastbaf","Ghali_Mashini","Mooket","Ziloo","Kafpoosh_Nasb","Lavazem_TamirMobleman","Hazine_TamirMobleman","Yakhchal","freezer2","Mashin_Lebasshooyi","Otoo","OjaghGaz","KhorakPaz","CilandreGaz","Tahvie","Bokhari","Cooler_Gaz","Jaroobarghi","Charkh_Khayati","Machine_bafandei","Sandoogh","Generator","LavazemRepair3","HazineNasb3","Polopaz","ghahvejoosh","Samavar","Abmivergiri","Panke","Other_Barghi","LavazemRepair4","hazine_Ejare","Zoodpaz","Samavar_Nafti","Samavar_Gaz","Keraye_Zoroof","Other_Khanegi","Abzar_Barghi","Chamanzani","TamiratAbzar","Keraye_Mobleman","Patoo_Barghi","Capsule_O2","Visit_Jarahi_G","Visit_Jarahi_NG","Zibai_Jarahi_G","Zibai_Jarahi_NG","ShimiDarmani_G","ShimiDarmani_NG","Bastari_G","Bastari_NG","Azmayeshgah_G","Azmayeshgah_NG","Jarahi_G","Jarahi_NG","Visit_G","Visit_NG","Private_Nurse2","Auto1_Khareji","Auto2_Khareji","Auto2_rani","Auto1_Irani","Motor","Bycycle","Secharkhe","Bycycle_Repair","Lastik_Mashin","lastik_Motor","Battery_Machin","Motor_Machin","Filter_Roghan","KomakFanar","Tolombe","Chador_Mashin","Zinatalat_Mashin","Barband","Dozdgir","Separ","Cheragh_Mashin","Radiator_Mashin","Lavazem_Yadak","Doganesooz","Safkari","Tamirat_Asasi","Simkeshi_Mashin","OtherTamir_Mashin","Akhz_Govahiname","Talim_Ranandegi","Moayene_Fani","Keraye_Mashin","Jarime_Mashin","Taviz_Pelak","Tarh_Traffic","Telephone_Sabet","Fax","Mobile","Software","TV_SS","Video_Player","Anten","Mahvare","Zabtesot","Hedphone","Ghatayat_TV","Tjhizat_Soti","TV_Rangi_Irani","TV_Rangi_Khareji","Doorbin_Digital","Repair_Doorbin","Instrument_Doorbin","PC","Ertegha_System","Printer","Modem","Software_PC","Calculator","Ghatayat_PC","Other_Tajhozat_PC","Ojrat_Tamir_TV","Ojrat_Tamir_PC","Tamir_Other_Soti","Durable_for_Amusement","Musc_Instrument","Biliard","Repair_Durable_Amusement","Dampezeshk_Visit","Game_Equip","Repair_Game_Equip","Mask","Atishbazi","Koleksion","Software_Game","Other_Amusement","Sofre_Aghd","Lavazem_Sofre_Aghd","BallSport","Eski","Kolah_Sport","Dastkesh_Sport","KiseKhab","Tofang","Ojagh_Pikniki","Kafsh_Varzeshi","Shamshirbazi","Mahigiri","Tolombe_Bad","Varzeshi_Other","Repair_Varzeshi","Artificial_Flower","Artificial_Tree","Parande_Mahi","Ghafas","Aquarium","Heyvan_Food","Daroo_Heyvanat","Book_Dabestan","Book_Rahnamayi","Book_Dabirestn","Book_Uni","Book_Komakdarsi","Book_Reference","Book_Mazhabi","Travel_Mazhabi_Iran","Travel_Tafrihi_Iran","Travel_Haj","Travel_Khareji","Enrollment_Dabestan_G","Enrollment_Dabestan_NG","Enrollment_SavadAmoozi","Taghviati_Dabestan","HelptoSchool","Enrollment_Rahnamayi_G","Enrollment_Rahnamayi_NG","Enrollment_Rahnamayi_Shabane","Taghviati_Rahnamayi","Enrollment_Dabirestan_G","Enrollment_Dabirestan_NG","Enrollment_Dabirestan_Shabane","Taghviati_Dabirestan","HelptoDabirestan","Enrollment_pish_G","Enrollment_pish_NG","Enrollment_pish_Shabane","Taghviati_pish","KelasKonkoor","Helptipish","Enrollment_Uni_G","Enrollment_Elmikarbordi","Enrollment_Azad_Uni","Taghviati_Uni","Jabejai_Daneshjoo","EnrollmentZaban","Education_Fanni","Education_Ashbazi","Education_Quran","Education_Other","Gardanband_Gold","Gardanband_Silver","Gardanband_Badal","Saat_Divari","Saat_Mochi","Gire_Kraat","Saat_Repait","Sekke_Prize","Tadfin","Aramgah","Shirkhargah","Premium_Omr","Premium_Havades","Premium_gheyredarmani_mostakhdem","Premium_gheyredarmani_karfarma","Premium_retirement_mostakhdem","Premium_retirement_karfarma","Premium_retirement_general","Premium_retirement_Rural_Household","Premium_retirement_Rural_Govern","Premium_retirement_bank","Premium_manzel","Premium_asas_manzel","Premium_Medical_Household","Premium_Medical_Government","Premium_Social_Mostakhdem","Premium_Social_Karfarma","Premium_Other","Premium_Medical_General","Premium_Medical_Rural","Premium_Naghlie","Premium_Bar","Premium_Shakhsesales","Premium_Other2","Fee_Loan_Maskan","Fee_Loan_NoMaskan","BankServices","MoshavereServices","Hagholvekalat","Other_Hoghooghi","Karyabi","Kafnodafn","Dalali_Maskan","Dalali_Mashin","Avarez_Shahrdari","Shenasname_Kartmelli","Gozarname","Daftarche_Bime","Avareze_Khorooj","Photocopy","Sanad_Ezdevaj","Parvane_Shekar","Tablighat_GheyreShoghli","Azmoon_Estekhdami","Talebini","Daroltarjome","Khadamat_Motefarehje","Dalali_Simcard","Khoms","Zokat","Fetrie","HelptoMasjed","Madahi","Sandoogh_Sadaghat","Die","KhesaratbeAfrad","Maliat_Maskan","Pardakht_Enteghali","Cash_Prize_G","Cash_Prize_NG","Zendan","Weight","Decile"
"1",13769740265.8716,7015234.79014086,133.96167950793,1561.84249192085,4.89921324438131,1888.41880830472,3579.40277534886,6966.83559624003,7790.3686008965,9245.16123849242,12788.1018234315,10467.8708148044,1136.57099689661,3507.89673634983,360.933385439344,81.0191870692108,8304.22763129712,14215.2625099242,2804.35006183273,259.493744423734,2106.8080606565,712.04195277501,3435.6653761001,17156.5731354473,24872.976659455,3657.0905604862,5920.26947067118,434.238502650648,19143.2274269364,731.280444138678,2218.24766714723,1607.85310221316,17522.3752758837,5483.23677653944,5700.47777786188,5621.79396985792,5012.39866449797,6991.18018787112,1332.16886556955,2327.36925992335,201.195762575588,365.5584578586,35.618887021447,0.798055877455798,74.2211884233829,15613.3144070598,17898.6550036311,8237.17686206288,83713.9728562739,1353.74377838426,26099.6024858445,72203.4705869933,4616.66816717106,969.935701394845,42.4520578886628,924.400671323011,5498.38745573014,19877.3098638511,82450.9447932564,52226.0628052713,1749.20386954854,18717.6566609581,762.664755050625,84.4492836817757,753.885044897614,3809.47043349041,13667.8367281249,11255.1535022636,2369.9197137197,2.83834349095136,479.184750732359,245.103674894609,4714.78356020827,17135.0967513283,5488.54022965153,6913.91373905644,517.490968092239,10305.1604337971,1490.91554138796,1440.08077626802,151.471802269108,286.757776496816,1311.24202458676,16.4607323975232,1608.88297274088,73.3504311161588,3066.73471719675,21.1209272426665,450.265516244554,244.476948733607,26.9489925440866,1019.53371228373,218.825328142385,2014.37772024516,7020.45546018279,204.835614431984,382.567870270374,8292.00052042937,12671.3531203387,142378.266214975,215234.070041155,5691.66845598496,18281.8676758289,3823.65448243819,31049.2645802219,1118.52212002415,1136.76552885941,1032.66571510786,157087.967800504,190475.060355465,420614.575727071,464148.73756457,9282.73068163665,1143.74702637873,1265.33150324912,180.91594771924,63409.7046914399,4219.52957925724,20031.4949731111,1905.82482527423,19732.6909049914,23299.4553534212,38.6207257368771,1324.50522195448,1028.71530531746,503.40660973514,731.365594443407,2337.03061599955,1076.24019675995,1170.22511947932,18155.1782240694,731.134676112143,38139.4826393633,59844.5371216156,7474.590783902,21009.2938885253,1182.33492028272,5681.71556385569,5559.54905062556,54.6646034067292,15369.3515470665,1353.10121725431,121.504272918644,630.415675570235,32.5964661660825,72801.8033871829,704.655504109058,284.828599241966,208.46610473441,295.776123283566,584.033059697103,107.541847142157,76.241225866943,153.276490774355,633.95215196896,7525.28980648938,51151.4130103823,2597.22355563505,83.3530191542706,5.97545998095023,14603.8721511829,837.616709032678,108.877993190897,202.500205489429,110.210520766649,52.6184067272525,80.7287963126366,340.935512703098,2207.65782418099,512.474602635231,714.35070452665,0.155361959504706,1062.77638992187,13.9649819454796,20.9522864832041,1.1071199464705,890.003882057168,5.38090171284569,56.5142738468325,3854.08424017578,10.3695808719418,15.3155985664739,31.4139890298522,1328.98943950318,81.916252998851,376.757316386398,288.619364659881,13.4837914320137,293.082502113653,128.420270300596,204.397048866382,47.5779734453214,1194.58574194166,34.8991096697416,145.450729610303,2.15358897413436,364.134937306138,10.4759772566026,998.790998460854,34.7012223533725,2044.78647092122,13.0271003044696,62.8788026665424,2555.97100494356,148.234298051429,7289.68291487187,4138.10736713133,5391.3046447516,11544.1040684118,6118.09839185765,70.7042650575948,93.1382996310751,14681.6478751729,5764.87796583657,79440.384927181,13283.882418351,17129.0763492489,55559.9369741678,83.6531200333138,1352.24911666103,9492.74200712514,8850.62013987622,19883.326986067,517.068171101587,1854.90178933157,11999.9866050105,43631.0612908242,979.835378733285,3436.14002680459,10248.2869252554,1363.66710858513,7343.63673598599,79.808973839569,687.661744082734,10266.9733604699,394.580984811576,41659.2785415522,8691.73919879174,132200.364675683,216.905213668506,271.196251235426,20040.6618100784,2187.11034191449,114.784270624068,615.506736932765,6713.54394439582,132741.321042742,2447.07329273473,225.558808418919,590.901850945205,1865.8710740066,7.17768933211753,25.3786748580928,6652.63266815841,4360.68138701315,14804.2206931241,5862.48086358941,17730.0791088657,4668.75238105482,377332.084682337,655218.993496369,115172.819713023,175166.698077323,45983.1206204957,3823.55914065449,7635.37591425202,21386.1592087947,781.493861011598,277.818544242505,55331.342637015,80319.2292138579,222391.727698627,336874.486895946,83973.7480651261,6814.99676450088,105915.524939342,34130.8181239618,489.047811779916,283867.329107515,620.273739805367,10398.2116593574,47242.3477246975,348.44112531987,0.451479198560684,7894.84853603222,1544.92569913878,22.7399183699051,11778.7366841854,5876.61979781434,3675.3757336039,8341.20227051545,25487.4957458045,8534.35045621309,238.164322958474,6762.91236815313,4024.10555995305,2186.90535044015,0.933665622023474,626.616511311347,253.68881411154,26.9989673077273,374.153526298199,937.768512273794,53.6978403758113,9769.81040927784,3223.2103928918,42673.2265664702,33572.3415178545,11134.0906365737,31432.5486292892,4581.43217434639,6489.53477857136,533.650504109722,266845.701177737,4161.88593351491,4554.97678799373,638.685048243872,1534.6876225517,NA
