"","Year","HLiterate","Knowledge","tenure","area","room","car","oven","frez_refrig","electricity","bathroom","ego","pipewater","cookfuel","heatfuel","hotwater","G0451","G0452","G0453","G044","Energy_Share","Subsidy","Food_Share","Low_Calorie","Low_Protein","FoodKCaloriesHH_Per","No_Insurance","Area_Per","skeleton","House_High_Share","Tech_low","Equip_low"
"1",90,0.252386123676641,0.118848268930905,0.725073842932947,29.9185635929147,1.09932691987718,0.656482127415703,0.0238429925467507,0.988721335852201,0.00113696186249872,0.063043646154689,0.775659254998164,0.0207441492982755,0.210978134894894,0.21315162983489,0.21317453151605,0.0173679105714576,0.0247172135307296,0.00595037829042305,0.0118316383365907,0.059867140729201,0.169722883570948,0.301361785780422,0.361648644350608,0.19656751832477,2822.4816426809,0.261543501876624,0.223120338029024,0.0760303479563916,0.0932999598003061,0.256790494825424,0.0409170577694988
"2",91,0.249590791536084,0.0993055030396563,0.733684429785521,30.9879785498488,1.15504416627511,0.631027497972379,0.0207396462955529,0.991535059763913,0.00070285086351308,0.0516946588203043,0.752942933171766,0.0152996948118742,0.191862792352275,0.193422976692464,0.194223508640262,0.0150597849199708,0.0164638697896597,0.00446056138955194,0.00980420733703186,0.0457884234362143,0.187528343853466,0.321432852729373,0.383309163083693,0.225028212786,2815.60627386574,0.235343556385839,0.198675135017963,0.0712535224362782,0.0872742476928118,0.247739804664799,0.032557451735822
"3",92,0.207437294469496,0.103642328484909,0.698086592893978,30.9373909278346,1.19683641742833,0.613974645228904,0.0201777813294977,0.988501500677313,0.00106784180954121,0.0448188276440665,0.739024556554129,0.0236866698115364,0.187154344487312,0.188192989305284,0.189386640420153,0.013434480567593,0.0151628249848857,0.0033066380650068,0.00888183097438518,0.0407857745918706,0.159500034006439,0.321706332294443,0.420182305198394,0.237479167569085,2624.46705075297,0.232201288141204,0.173726655732635,0.0741323782459273,0.102597394883272,0.278374157691552,0.0300285529753404
"4",93,0.208203089433914,0.0930865646883286,0.708546171209061,31.6323414056475,1.22023122198537,0.599366173247781,0.0138877804619708,0.992565596261623,0.000310529970634334,0.0389939907095288,0.708500760259847,0.0185218311335277,0.172000533034478,0.173651964920136,0.174786544910243,0.0154942467259859,0.0185357929406721,0.00301960376365087,0.00920880935771041,0.0462584527880193,0.128066006505127,0.303636142857936,0.45023292418161,0.243925716670383,2549.02882032499,0.224594348475058,0.164071949526682,0.0735850821277032,0.100075062712511,0.277089269184016,0.0237799207718188
"5",94,0.211993343870425,0.0859270313650024,0.717353068864868,31.911299742046,1.23294775776446,0.589100903958139,0.0153988586100307,0.991217893685667,0.000217018094846072,0.0300662407504883,0.71033904207367,0.0154965622901799,0.158352768330394,0.160516805278709,0.161703562227299,0.0166699779322757,0.019550864297563,0.00279340632282123,0.00992684243055142,0.0489410909832113,0.115518919356576,0.292271710234972,0.439930052031376,0.244461341015574,2549.92424681452,0.155628221069029,0.158670078810061,0.0600400712441445,0.102960445270327,0.273960777136998,0.022273275463528
"6",95,0.20827368253421,0.0818649869784047,0.714085794094401,32.7131175130314,1.24974908581926,0.576024033505208,0.0187122431257042,0.991315331770842,0.00017416647895445,0.0264142197473202,0.686086162682878,0.0152833178018176,0.1468129988551,0.14848305213499,0.148926425478888,0.0177476184624292,0.0204849770578977,0.00242879173146837,0.0116042782165478,0.052265665468343,0.104368054742206,0.286708803371628,0.447974667454784,0.248769523978853,2500.40043750763,0.138653217260913,0.152896970789559,0.0558466943900091,0.110739232267859,0.262438010867148,0.0251284675761958
"7",96,0.195512569084884,0.0876713787108671,0.709695351033078,32.6582270927215,1.25535771559819,0.54479714588827,0.0134273055144606,0.992627508278448,0.000204484469924587,0.0230728635653818,0.66753351137549,0.015444050575428,0.131956091099118,0.133316100201949,0.134269743416803,0.0179154754038756,0.0179551121256772,0.0017158598313968,0.0119660688775784,0.049552516238528,0.0935019614319058,0.281135230400758,0.448803513165614,0.255667646206047,2545.75670290198,0.154656050669316,0.148297666568575,0.0514273773254407,0.107456826191511,0.230958681959617,0.0198639848734646
"8",97,0.177974932547016,0.0831356009239426,0.693016679102263,33.8576986002408,1.29605455446201,0.517615735696641,0.0101042239729877,0.99321510421003,0.000293634103463894,0.0243244642900536,0.673000999495273,0.0175412416288785,0.121099946738733,0.125360449705151,0.12435386355316,0.0161831452854815,0.0149943133823126,0.0012279795277729,0.0110025079767947,0.0434079461723618,0.0765074912077469,0.285966923527548,0.500590534791717,0.29105401935332,2411.81499684696,0.169619685874052,0.134129636409195,0.0458357218574758,0.111883237918516,0.238310546248666,0.020056153389261
"9",98,0.17846596679315,0.0774438676565142,0.7176539853807,33.9774359183534,1.30627248193989,0.515760174415622,0.0105099239851298,0.993917392448657,8.75888847720383e-05,0.0219853928346351,0.651461261893061,0.0153901046688259,0.110487086319659,0.115539126287887,0.113854356773846,0.0137976291951846,0.0134898976226527,0.000953703533424879,0.00979463908091975,0.0380358694321819,0.0607775515273339,0.297246546045751,0.524521381924047,0.314826576315657,2352.99298577906,0.150948665894749,0.127965470581178,0.0409458133140886,0.106977481599554,0.218440311664669,0.018386627861402
