"","Year","cluster3","MetrPrice","House_Share","FoodKCaloriesHH_Per","SampleSize","Engle","FPLine","PovertyLine","PovertyHCR","PovertyGap","PovertyDepth"
"147",88,4,18743.4702129221,0.273540705038766,2708.02887225627,4647,0.215663095370133,213277.386297477,1035232.23696835,0.139362975849783,0.233331375591747,0.089289188583642
"148",88,5,16012.7256882234,0.228059189730633,3109.67228289632,1975,0.233622748820879,165293.527097894,857124.997388764,0.0715439489281339,0.24966732384361,0.0951270395641952
"149",88,6,16888.2175504238,0.235568183109397,3016.97235844988,4971,0.23562446748844,175831.611345173,809158.489548486,0.0657689181968897,0.216956566029642,0.0732777991613153
"150",88,7,13325.821378049,0.271885603880609,2466.67483904786,721,0.28400337266799,179873.228051728,602397.350291042,0.285241190251782,0.312853408243005,0.132618614435608
"151",88,8,22240.3976969773,0.319770077140794,2255.21223110692,547,0.242744781358124,247878.858567006,1103542.36867867,0.263971147421325,0.265798162699323,0.106522750335495
"152",88,9,8287.84897159627,0.155248668899636,2993.39705310126,1313,0.274951227291057,241830.142979983,1015488.23269919,0.113274483470898,0.259636164029156,0.102067398260352
"153",88,10,8071.20900552685,0.144980696828887,3146.55617384926,3056,0.316362622418838,241924.973780578,840146.022314787,0.193239615076111,0.266875186255023,0.102695682640756
"154",88,11,7253.52581032522,0.132765039470215,3273.5289035821,4824,0.300941763000827,189249.989097791,699003.921800168,0.120807257569431,0.237543340075331,0.0835804880320236
"155",88,12,7183.19789339915,0.124913288413153,3505.78533398911,6439,0.321061991821074,178925.024366607,621993.946881238,0.11235210047655,0.224543192814964,0.0764469745300056
"156",88,13,5788.58459643151,0.161874315632429,2860.48397178587,1968,0.355410054398511,228062.489847912,595921.934897965,0.309347228263694,0.367055184916682,0.195989615326456
"157",89,1,69129.8190937038,0.463575532697889,2130.9803984981,990,0.153453852079646,416936.066386487,2612793.96764994,0.237289570834735,0.22807975426956,0.07731850600069
"158",89,2,32519.180137925,0.337946850243662,2466.36878340675,1384,0.189957505672458,403079.362714273,2143323.72703216,0.231002818243087,0.268572726745105,0.101971794397968
"159",89,3,22948.0384126624,0.292550911086607,2546.77588162545,4382,0.223224539503246,304610.22632754,1477516.36385939,0.183785910458801,0.253813700586497,0.0947265197581629
"160",89,4,22665.7348723035,0.268333479658387,2836.07223924642,4865,0.235559401262834,268948.053030856,1233705.88785157,0.128182771800577,0.238017055616226,0.0839454526279268
"161",89,5,19430.5121750464,0.22313929112172,3179.024777501,2103,0.255508893521384,214818.439048375,1037045.03152523,0.0988976428239023,0.214671065042335,0.0734615494333628
"162",89,6,17870.5477819333,0.238864412296628,3008.26023625297,4208,0.258359845456373,223404.51873384,958457.685967318,0.0829625532609528,0.220644394319791,0.0744312759861592
"163",89,7,14619.6361676027,0.274788335827739,2625.49868897607,707,0.338542009153673,221921.442574088,624673.33672381,0.203256173752615,0.312972392302012,0.140402684088878
"164",89,8,27233.6380450907,0.356759816819105,2108.01764800054,559,0.263311410272319,323494.047712079,1172839.72155743,0.264086891179243,0.217602674838149,0.070829092894138
"165",89,9,9243.20610330414,0.145524378406198,3307.01042161534,1342,0.295638471187578,299561.824535551,1180596.53494584,0.144533322131614,0.241210545161303,0.0921532458354812
"166",89,10,8957.44133764854,0.150494848699529,3093.11128436286,3291,0.348986663903466,250024.073079191,803381.786565058,0.107097612300152,0.235336561330413,0.082513223187419
"167",89,11,7850.22117702099,0.130139387686225,3496.07523539808,5261,0.344758604549905,231299.78964246,723177.15861583,0.0949248861858358,0.21541756023649,0.0726736439885132
